,lat,lng,block,street_name,postal
474,1.359504234,103.9759647,120J,TANAH MERAH BESAR LANE,498938
475,1.283084318,103.8228049,121,BT MERAH VIEW,151121
476,1.281286607,103.8481442,121,TELOK AYER ST,68590
477,1.315292181,103.9098401,121,TELOK KURAU RD,423805
478,1.32610732,103.8368495,121,WHITLEY RD,297813
479,1.433851682,103.8034396,121,WOODLANDS AVE 5,739009
480,1.335704025,103.7240782,121,YUAN CHING RD,610121
481,1.310134815,103.8997497,122,CEYLON RD,429696
482,1.323105789,103.8033823,122,CORONATION RD,269518
483,1.386064462,103.838812,122,LENTOR GREEN,789333
484,1.306761742,103.8471697,122,MACKENZIE RD,228711
485,1.335985469,103.723866,122,YUAN CHING RD,610122
486,1.358912831,103.9759869,122G,TANAH MERAH BESAR LANE,498919
487,1.370481188,103.8448058,123,ANG MO KIO AVE 6,560123
488,1.302936882,103.8864628,123,BRANKSOME RD,439639
489,1.286851316,103.804019,123,BT MERAH LANE 1,150123
490,1.284132914,103.823203,123,BT MERAH VIEW,151123
491,1.388764581,103.840631,123,COUNTRYSIDE RD,789847
492,1.238121832,103.8328876,123,COVE DR,98057
493,1.313547727,103.8996382,123,JOO CHIAT RD,427412
494,1.307615952,103.9003498,123,MARSHALL RD,424910
495,1.347478184,103.8860636,123,TAI KENG GDNS,535404
496,1.325650111,103.836905,123B,WHITLEY RD,297818
497,1.323232193,103.8032393,124,CORONATION RD,269519
498,1.283925085,103.8282638,124,KIM TIAN PL,160124
499,1.458786994,103.8314318,124,KING'S AVE,758825
500,1.313458386,103.8984818,124,ONAN RD,424536
501,1.404383706,103.8222254,124,SPRINGSIDE AVE,786454
502,1.371496873,103.8447668,125,ANG MO KIO AVE 6,560125
503,1.285933667,103.8029997,125,BT MERAH LANE 1,150125
504,1.31385098,103.9029203,125,JOO CHIAT PL,427854
505,1.314982214,103.9028674,125,JOO CHIAT TER,427272
506,1.406645742,103.8240267,125,SPRINGSIDE VIEW,786092
507,1.309478019,103.8573806,125B,KITCHENER RD,208513
508,1.33996516,103.6911155,126,YUNNAN CRES,637984
509,1.324154816,103.9525656,127,BEDOK RD,469400
510,1.30293944,103.8860831,127,BRANKSOME RD,439643
511,1.313997642,103.8525663,127,OWEN RD,218931
512,1.239207832,103.8320083,128,COVE DR,98265
513,1.313723896,103.9039531,128,JOO CHIAT PL,427858
514,1.308161047,103.9004078,128,MARSHALL RD,424915
515,1.329912577,103.8194881,128,UNIVERSITY RD,297916
516,1.310442893,103.9002965,129,CARPMAEL RD,429871
517,1.322663367,103.798494,129,CORONATION RD WEST,269395
518,1.38847486,103.840809,129,COUNTRYSIDE RD,789850
519,1.31925124,103.8247841,129,STEVENS RD,257868
520,1.321103961,103.9527061,12A,JLN HAJI SALAM,468843
521,1.329365477,103.9076679,12A,JLN RIMAU,418710
522,1.360080608,103.8897314,12A,JLN TELITI,537303
523,1.336182416,103.7793908,12A,KING ALBERT PK,598293
524,1.337975158,103.8198597,12A,LORNIE RD,298696
525,1.316081716,103.9066071,12A,LOR G TELOK KURAU,426179
526,1.30476328,103.8882227,12A,LYNDHURST RD,438108
527,1.361719738,103.8770842,12A,ROSYTH AVE,546247
528,1.306043806,103.9064907,12A,SEA AVE,424230
529,1.329682696,103.7682149,12A,SUNSET VALE,597246
530,1.299635241,103.8912414,12B,BRDRICK RD,439479
531,1.300506612,103.8215152,12B,CHATSWORTH RD,249791
532,1.337993635,103.7853746,12B,HUA GUAN AVE,589109
533,1.324154438,103.8187939,12B,JLN TEMPUA,298988
534,1.319501674,103.9528563,12B,KEW DR,465555
535,1.336249694,103.7790237,12B,KING ALBERT PK,598294
536,1.32538979,103.8221117,12B,NAROOMA RD,298317
537,1.313750406,103.8319609,12B,STEVENS RD,257829
538,1.303277106,103.8951762,12B,WILKINSON RD,436759
539,1.309029978,103.9230219,12C,EAST COAST AVE,459187
540,1.300687767,103.8210779,12D,CHATSWORTH RD,249768
541,1.300685163,103.8909549,12G,BRDRICK RD,439484
542,1.314678485,103.9283651,12H,JLN ULU SIGLAP,457150
543,1.336427175,103.8192161,12K,SIME RD,288297
544,1.336301965,103.8132314,13,ADAM DR,289973
545,1.320405123,103.9367412,13,BEDOK STH RD,460013
546,1.323078517,103.8392708,13,CHANCERY HILL WALK,309628
547,1.306100437,103.9079856,13,CHAPEL RD,429523
548,1.360693281,103.8670202,13,CHUAN LINK,554782
549,1.319193333,103.8135638,13,CLUNY PK,259622
550,1.324784162,103.9176887,13,JLN GRISEK,419448
551,1.323139888,103.9523974,13,JLN KATHI,468665
552,1.438944637,103.8271629,13,JLN SHAER,769379
553,1.360535801,103.8895764,13,JLN TELITI,537304
554,1.319366411,103.9512168,13,KEW CRES,466375
555,1.333935371,103.6915414,13,KIAN TECK CRES,628878
556,1.316263405,103.9022669,13,LOR 104 CHANGI,426586
557,1.319496204,103.9092889,13,LOR MARZUKI,417059
558,1.315737947,103.9399731,13,LUCKY HTS,467567
559,1.327781271,103.8837441,13,MERPATI RD,370013
560,1.304052288,103.8630279,13,NTH BRIDGE RD,190013
561,1.407742695,103.8699213,13,OXFORD ST,798416
562,1.316740155,103.9424881,13,PARBURY AVE,467288
563,1.324938057,103.8493784,13,PROME RD,328321
564,1.404616181,103.821517,13,SPRINGSIDE PL,786416
565,1.314081061,103.9007648,13,TEMBELING RD,423541
566,1.288589849,103.8480585,13,UPP CIRCULAR RD,58411
567,1.319031211,103.8038267,13,VICTORIA PK RD,266534
568,1.277714597,103.7897104,13,WESTRIDGE WALK,117844
569,1.286544226,103.8382645,13,YORK HILL,162013
570,1.30597313,103.9053132,130,EAST COAST RD,428815
571,1.348463876,103.7868102,130,JLN KG CHANTEK,588632
572,1.313727219,103.9040207,130,JOO CHIAT PL,427861
573,1.27616918,103.7930352,130,PASIR PANJANG RD,118548
574,1.345117266,103.7704685,130,YUK TONG AVE,596436
575,1.310434552,103.8998621,130A,CARPMAEL RD,429873
576,1.310314895,103.9038684,130B,EVERITT RD,428657
577,1.334395061,103.943757,130B,JLN PARI BURONG,488782
578,1.300913482,103.8517794,131,BENCOOLEN ST,189639
579,1.362029732,103.8660762,131,CHUAN DR,554585
580,1.406552238,103.8241591,131,SPRINGSIDE VIEW,786095
581,1.32299862,103.8028798,132,CORONATION RD,269523
582,1.310123026,103.9040639,132,EVERITT RD,428658
583,1.306650507,103.8563519,132,JLN BESAR,208850
584,1.317283372,103.8047683,132,KING'S RD,268167
585,1.314338912,103.9139548,132,LOR J TELOK KURAU,425960
586,1.311559923,103.8939194,132,TG KATONG RD,436974
587,1.303435016,103.8460924,132D,SOPHIA RD,228186
588,1.310370762,103.9003542,133,CARPMAEL RD,429879
589,1.299800951,103.8361241,133,DEVONSHIRE RD,239888
590,1.314046771,103.9146707,133,LOR K TELOK KURAU,425770
591,1.312734969,103.9202293,133A,FRANKEL AVE,458241
592,1.23952473,103.8317128,134,COVE DR,98088
593,1.310092866,103.9040088,134,EVERITT RD,428659
594,1.317225556,103.8046874,134,KING'S RD,268168
595,1.311463672,103.8939158,134,TG KATONG RD,436975
596,1.332312036,103.8106191,134,WATTEN ESTATE RD,287601
597,1.310373036,103.8436144,135,BT TIMAH RD,229837
598,1.388263378,103.8409326,135,COUNTRYSIDE RD,789856
599,1.33807302,103.8828157,135,JOO SENG RD,368363
600,1.327834739,103.9352116,136,BEDOK NTH AVE 3,460136
601,1.311080469,103.8436811,136,BT TIMAH RD,229838
602,1.337711363,103.8840977,136,JOO SENG RD,368360
603,1.278391682,103.8408752,136,NEIL RD,88865
604,1.404705671,103.8222709,136,SPRINGSIDE AVE,786460
605,1.311377488,103.8939177,136,TG KATONG RD,436976
606,1.314429217,103.9141636,136A,LOR J TELOK KURAU,425965
607,1.362016807,103.865912,137,CHUAN DR,554588
608,1.280801417,103.8480169,137,TELOK AYER ST,68602
609,1.282658781,103.808609,138,DEPOT RD,109683
610,1.328934372,103.9163995,138,JLN SENANG,418503
611,1.337775693,103.8846465,138,JOO SENG RD,368361
612,1.281615324,103.8479022,138,TELOK AYER ST,68603
613,1.339724214,103.690809,138,YUNNAN CRES,637990
614,1.338459063,103.8840724,139,JOO SENG RD,368362
615,1.335122718,103.8698713,139B,WOODLEIGH PK,357872
616,1.356577591,103.833142,13E,BRIGHT HILL CRES,574115
617,1.32200004,103.9531678,14,BEDOK AVE,469917
618,1.322904858,103.9524737,14,BEDOK GARDEN,469832
619,1.310744936,103.6804101,14,BENOI PL,629953
620,1.302349063,103.6787786,14,BENOI RD,629887
621,1.302592849,103.8955801,14,BOURNEMOUTH RD,436591
622,1.362239259,103.8691752,14,BRIGHTON CRES,559158
623,1.300840941,103.8909603,14,BRDRICK RD,439485
624,1.296391291,103.8235044,14,CABLE RD,249891
625,1.361629671,103.8673718,14,CHUAN VIEW,554750
626,1.322942158,103.8095885,14,CORONATION RD,269418
627,1.388381193,103.8400488,14,COUNTRYSIDE VIEW,789730
628,1.344094414,103.8670936,14,DAISY RD,359435
629,1.312830153,103.8241222,14,FERNHILL CRES,259168
630,1.327372844,103.686643,14,FIFTH LOK YANG RD,629763
631,1.359830937,103.8815067,14,FLOWER RD,549403
632,1.340359365,103.9545352,14,HARVEY CRES,489376
633,1.46076424,103.8387604,14,INGGU RD,757274
634,1.306944498,103.9078031,14,JAGO CL,428432
635,1.311226653,103.9120968,14,JLN BAIDURI,428384
636,1.313088007,103.935597,14,JLN HAJIJAH,468708
637,1.323595156,103.9522073,14,JLN KATHI,468666
638,1.284714482,103.8078967,14,JLN KILANG BARAT,159356
639,1.317035483,103.760288,14,JLN LEMPENG,128799
640,1.332949618,103.8836425,14,JLN MESIN,368814
641,1.333329273,103.8013775,14,JLN PANDAN,288799
642,1.320780487,103.9147991,14,JLN SENYUM,418148
643,1.358464221,103.8764329,14,LANGE RD,547981
644,1.319737104,103.8221516,14,LEWIS RD,258599
645,1.447074471,103.7172652,14,LIM CHU KANG LANE 9A,718879
646,1.32241091,103.7927926,14,LIM TAI SEE WALK,267779
647,1.322592092,103.951626,14,LIMAU GROVE,467816
648,1.338481007,103.8847453,14,LITTLE RD,536987
649,1.315818274,103.9032645,14,LOR 106 CHANGI,426480
650,1.280457811,103.7876774,14,LOR SARHAD,119140
651,1.290669058,103.8057658,14,MERINO CRES,149162
652,1.327828974,103.8831144,14,MERPATI RD,370014
653,1.333778816,103.9450407,14,PEAKVILLE GROVE,487745
654,1.363897535,103.8763521,14,PHILLIPS AVE,546938
655,1.402735033,103.8190783,14,SPRINGSIDE AVE,787004
656,1.403817145,103.8195317,14,SPRINGSIDE DR,786967
657,1.315275485,103.8251735,14,STEVENS CL,257953
658,1.38976989,103.8550817,14,SUNRISE LANE,806475
659,1.328995223,103.7680718,14,SUNSET CRES,597501
660,1.338310862,103.766464,14,TOH TUCK CL,596981
661,1.317142244,103.92585,14,TUA KONG TER,455341
662,1.327629235,103.6487405,14,TUAS AVE 8,639229
663,1.32306284,103.6591214,14,TUAS DR 1,638680
664,1.303313779,103.8950163,14,WILKINSON RD,436671
665,1.339316135,103.6911544,14,YUNNAN WALK 2,638145
666,1.278360189,103.8407906,140,NEIL RD,88869
667,1.331956155,103.8097904,140A,WATTEN ESTATE RD,287625
668,1.359450136,103.8741819,140B,YIO CHU KANG RD,545589
669,1.306914106,103.8560862,141,JLN BESAR,208859
670,1.350665557,103.8348469,141,TAMAN PERMATA,575264
671,1.359972245,103.8734693,141B,YIO CHU KANG RD,545592
672,1.360047652,103.8734152,141C,YIO CHU KANG RD,545593
673,1.319348785,103.6698311,142,GUL CIRCLE,629602
674,1.321687677,103.948913,142,KEW DR,466315
675,1.314491365,103.9146801,142,LOR J TELOK KURAU,425972
676,1.30698368,103.846811,142,MACKENZIE RD,228721
677,1.332019649,103.8094383,142A,WATTEN ESTATE RD,287630
678,1.43607963,103.7726086,144,WOODLANDS ST 13,730144
679,1.37049581,103.9435068,145,ELIAS TER,519845
680,1.27828754,103.8406485,146,NEIL RD,88875
681,1.331800783,103.8672428,146,POTONG PASIR AVE 1,350146
682,1.278169861,103.8480961,146,ROBINSON RD,68909
683,1.307623686,103.8990303,147,HAIG RD,438770
684,1.436084559,103.7747221,147,WOODLANDS ST 13,730147
685,1.310859987,103.8992805,148,CEYLON RD,429709
686,1.334684427,103.8436085,148,LOR 1 TOA PAYOH,310148
687,1.33235436,103.8677743,148,POTONG PASIR AVE 1,350148
688,1.314495632,103.9037953,148A,JOO CHIAT TER,427291
689,1.321067171,103.6721185,149,GUL CIRCLE,629605
690,1.252919962,103.8458226,149,OCEAN DR,98380
691,1.324691672,103.6736955,14A,JOO KOON CIRCLE,627515
692,1.324281881,103.912359,14A,LENGKONG TIGA,417422
693,1.304994939,103.8881838,14A,LYNDHURST RD,438096
694,1.313045426,103.9317845,14A,NALLUR RD,456620
695,1.307460296,103.8939867,14A,POOLE RD,437499
696,1.329241283,103.9078802,14B,JLN RIMAU,418713
697,1.30657074,103.9003013,14C,SERAYA LANE,437296
698,1.357007073,103.8787515,14F,HILLSIDE DR,548934
699,1.356932166,103.8786716,14H,HILLSIDE DR,548936
700,1.309842126,103.926817,14K,SIGLAP RD,455004
701,1.332337146,103.8116055,15,ADAM PK,289934
702,1.319239486,103.7931886,15,ASTRID HILL,269939
703,1.324257644,103.866097,15,BENG WAN RD,339847
704,1.303610982,103.8951423,15,BRANKSOME RD,439551
705,1.353169264,103.972906,15,CHANGI NTH WAY,498770
706,1.298380676,103.8211523,15,CHATSWORTH PK,249820
707,1.29990837,103.8215664,15,CHATSWORTH RD,249769
708,1.343154098,103.775051,15,CHEONG CHIN NAM RD,599739
709,1.307295158,103.9056421,15,CHEOW KENG RD,429471
710,1.316128502,103.8124479,15,CLUNY HILL,259673
711,1.359678276,103.8646351,15,CONWAY CIRCLE,558260
712,1.360517669,103.861127,15,CORFE PL,558148
713,1.314255813,103.7996995,15,CORNWALL GDNS,269643
714,1.388541407,103.8398997,15,COUNTRYSIDE PL,789886
715,1.316393198,103.9214428,15,DRYBURGH AVE,459456
716,1.308839707,103.9038412,15,DUKU RD,429165
717,1.279767689,103.8434123,15,DUXTON RD,89481
718,1.32327512,103.9553519,15,EASTWOOD DR,486417
719,1.316761227,103.6729974,15,GUL DR,629466
720,1.359465918,103.8815924,15,HENDRY CL,549270
721,1.344977478,103.8809536,15,HOW SUN RD,538493
722,1.32233269,103.7953685,15,JLN HAJI ALIAS,268521
723,1.441769494,103.8259584,15,JLN JERUJU,768154
724,1.311271829,103.7987848,15,JLN KELABU ASAP,278208
725,1.32400767,103.9189315,15,JLN LANA,419040
726,1.322877778,103.9180371,15,JLN LAPANG,418975
727,1.362639478,103.9693096,15,JLN MARIAM,509301
728,1.302820276,103.8582154,15,JLN PINANG,199147
729,1.308294046,103.9114695,15,JLN SOTONG,428326
730,1.297544974,103.8189428,15,JERVOIS HILL,247716
731,1.348723545,103.7020247,15,JURONG WEST AVE 5,649490
732,1.307890571,103.9100929,15,KARIKAL LANE,427098
733,1.279607047,103.8413432,15,KEONG SAIK RD,89122
734,1.321035552,103.9477123,15,KEW AVE,466300
735,1.332717218,103.7012427,15,KWONG MIN RD,628718
736,1.315639329,103.7945044,15,LEEDON PK,267891
737,1.343283996,103.8845045,15,LIM TECK BOO RD,536998
738,1.335921838,103.8590585,15,LOR 7 TOA PAYOH,310015
739,1.314117596,103.9094661,15,LOR BANDANG,426338
740,1.304081718,103.8878112,15,LYNDHURST RD,438097
741,1.325344506,103.8261855,15,MERRYN TER,298422
742,1.315320272,103.839975,15,NEWTON RD,307951
743,1.304033022,103.757085,15,PANDAN CRES,128470
744,1.300007633,103.753874,15,PANDAN RD,609263
745,1.36413661,103.877878,15,PARRY AVE,547243
746,1.363387034,103.8758878,15,PHILLIPS AVE,546940
747,1.319340281,103.7896291,15,QUEEN ASTRID GDNS,266882
748,1.30092766,103.8224933,15,ROCHALIE DR,248265
749,1.325754002,103.815258,15,ROSS AVE,298205
750,1.307719506,103.9101668,15,ST. PATRICK'S RD,424133
751,1.383669508,103.8760049,15,SELETAR HILLS DR,807030
752,1.45929484,103.802983,15,SENOKO LOOP,758168
753,1.37598331,103.8706473,15,SERANGOON NTH AVE 5,554360
754,1.32956164,103.6997738,15,SOON LEE RD,628078
755,1.403451468,103.8190059,15,SPRINGSIDE GREEN,786918
756,1.353585159,103.8810736,15,SURIN LANE,535562
757,1.347799113,103.8854139,15,TAI KENG AVE,535499
758,1.29926136,103.6294189,15,TUAS VIEW PL,637432
759,1.319340179,103.8036655,15,VICTORIA PK RD,266495
760,1.448608629,103.8091409,15,WOODLANDS LOOP,738322
761,1.3438894,103.8617347,150,BRADDELL RD,359933
762,1.348784675,103.7436728,150,BT BATOK ST 11,650150
763,1.310940264,103.8992023,150,CEYLON RD,429712
764,1.315569596,103.9047486,150,LANGSAT RD,426795
765,1.333785196,103.8445162,150,LOR 1 TOA PAYOH,310150
766,1.314696422,103.852449,150,OWEN RD,218945
767,1.303873539,103.8205644,150,TANGLIN RD,247969
768,1.435326096,103.7737407,150,WOODLANDS ST 13,730150
769,1.314672557,103.9039046,150A,JOO CHIAT TER,427293
770,1.322105862,103.799984,150B,CORONATION RD WEST,269367
771,1.322024454,103.8000248,150C,CORONATION RD WEST,269368
772,1.305387256,103.9063235,150T,EAST COAST RD,428854
773,1.309041757,103.9012884,151,CARPMAEL RD,429894
774,1.303143897,103.7647144,151,WEST COAST RD,127369
775,1.348301895,103.7442573,152,BT BATOK ST 11,650152
776,1.322161068,103.8003093,152,CORONATION RD WEST,269371
777,1.310034504,103.9045145,152,EVERITT RD,428685
778,1.329385147,103.9158092,152,JLN SENANG,418510
779,1.339412207,103.6904133,152,YUNNAN CRES,637997
780,1.305803419,103.906351,152H,EAST COAST RD,428859
781,1.347479478,103.7442765,153,BT BATOK ST 11,650153
782,1.313044348,103.8992095,153,ONAN RD,424554
783,1.38591815,103.8687859,153,SELETAR RD,807009
784,1.435412512,103.7748648,153,WOODLANDS ST 13,730153
785,1.324368621,103.8000921,154,DUCHESS AVE,269175
786,1.405280956,103.8223554,154,SPRINGSIDE AVE,786373
787,1.346632397,103.885813,154,TAI KENG GDNS,535429
788,1.322420853,103.8003641,154A,CORONATION RD WEST,269374
789,1.299657559,103.8520805,155,MIDDLE RD,188977
790,1.313002921,103.8992442,155,ONAN RD,424556
791,1.309751903,103.9045911,156,EVERITT RD,428687
792,1.319531539,103.6747041,156,GUL CIRCLE,629613
793,1.434210272,103.7742839,156,WOODLANDS ST 13,730156
794,1.348368995,103.7434221,157,BT BATOK ST 11,650157
795,1.310708211,103.8988766,157,CEYLON RD,429719
796,1.332527808,103.8323257,157,MOUNT PLEASANT RD,298345
797,1.371156568,103.8692395,157,SERANGOON NTH AVE 1,550157
798,1.326746586,103.7935976,157,SIXTH AVE,276534
799,1.377943536,103.9585861,157V,JLN LOYANG BESAR,509402
800,1.348727997,103.7431939,158,BT BATOK ST 11,650158
801,1.279788786,103.8480433,158,CECIL ST,69545
802,1.387416842,103.8398617,158,COUNTRYSIDE RD,786884
803,1.306362458,103.9060018,158,EAST COAST RD,428866
804,1.344764753,103.7702802,158F,JLN JURONG KECHIL,598652
805,1.323425927,103.800506,159,DUCHESS AVE,266340
806,1.361960257,103.8729357,159,YIO CHU KANG RD,545613
807,1.362004728,103.8924219,159F,TAMPINES RD,535159
808,1.365311941,103.8822743,15A,KANG CHOO BIN RD,548274
809,1.331379738,103.8729215,15A,KEE CHOE AVE,348957
810,1.402816796,103.8135021,15A,MENG SUAN RD,779304
811,1.316795484,103.942124,15A,PARBURY AVE,467332
812,1.362462776,103.8724808,15A,SERANGOON GARDEN WAY,555923
813,1.365125715,103.8823036,15B,KANG CHOO BIN RD,548275
814,1.361177279,103.8712195,15B,ST. HELIER'S AVE,555818
815,1.298785916,103.754448,15C,PANDAN RD,609265
816,1.361400251,103.8806674,15C,RICHARDS PL,546341
817,1.300029182,103.821118,15D,CHATSWORTH RD,249773
818,1.367539181,103.8828814,15D,JLN ARIF,548822
819,1.321371022,103.9478164,15D,LIMAU GARDEN,467939
820,1.33859949,103.8315888,16,ANDREW RD,299950
821,1.42874718,103.7765037,16,ASHWOOD GROVE,739961
822,1.356147328,103.8322043,16,BRIGHT HILL DR,574006
823,1.319681424,103.8378806,16,CHANCERY LANE,309507
824,1.351803999,103.9727681,16,CHANGI NTH WAY,498772
825,1.28005462,103.788219,16,CHWEE CHIAN VIEW,119728
826,1.316717696,103.8131819,16,CLUNY HILL,259684
827,1.389627107,103.8394553,16,COUNTRYSIDE LINK,789933
828,1.388802309,103.8396699,16,COUNTRYSIDE PL,789887
829,1.279720183,103.8434312,16,DUXTON RD,89482
830,1.304910632,103.9021719,16,EAN KIAM PL,429111
831,1.309495584,103.923047,16,EAST COAST AVE,459194
832,1.312868656,103.8240201,16,FERNHILL CRES,259170
833,1.282272281,103.8470824,16,GEMMILL LANE,69254
834,1.309541924,103.8813116,16,GUILLEMARD CRES,399911
835,1.292106093,103.7732208,16,GUOK AVE,119644
836,1.34372673,103.8818106,16,HOW SUN CL,538643
837,1.312823349,103.8426359,16,JLN ARUAN,229128
838,1.284350683,103.8110684,16,JLN KILANG TIMOR,159308
839,1.318046223,103.7601895,16,JLN LEMPENG,128800
840,1.333005091,103.8839507,16,JLN MESIN,368815
841,1.329207288,103.9079657,16,JLN RIMAU,418715
842,1.360108153,103.8899991,16,JLN TELITI,537308
843,1.339899774,103.78146,16,JLN WAJEK,588468
844,1.317042435,103.8660567,16,KALLANG PL,339156
845,1.307683073,103.9094416,16,KARIKAL LANE,427099
846,1.298824704,103.8101047,16,KAY SIANG RD,248932
847,1.332482078,103.6915525,16,KIAN TECK WAY,628749
848,1.319393374,103.8052622,16,KINGSMEAD RD,267967
849,1.31096544,103.8234568,16,LADY HILL RD,258681
850,1.313967374,103.7976726,16,LEEDON RD,267862
851,1.325045744,103.9125918,16,LENGKONG DUA,417693
852,1.324343457,103.9120757,16,LENGKONG TIGA,417425
853,1.319510028,103.8221509,16,LEWIS RD,258601
854,1.322559507,103.7928219,16,LIM TAI SEE WALK,267782
855,1.315758687,103.9032776,16,LOR 106 CHANGI,426482
856,1.313005443,103.877114,16,LOR 11 GEYLANG,388708
857,1.31317541,103.9075994,16,LOR J TELOK KURAU,425799
858,1.311138141,103.9087055,16,LOR L TELOK KURAU,425434
859,1.310079222,103.90958,16,LOR M TELOK KURAU,425304
860,1.318949193,103.9407101,16,LUCKY RISE,467523
861,1.30672964,103.894066,16,PKSTONE RD,437661
862,1.296444221,103.855467,16,PURVIS ST,188595
863,1.367407747,103.882111,16,ROBEY CRES,546301
864,1.312040521,103.8929502,16,SANDY LANE,437330
865,1.386333794,103.8711979,16,SELETAR CRES,807168
866,1.346270535,103.7647767,16,SHAMAH TER,597568
867,1.36275448,103.8847851,16,SIMON RD,545901
868,1.317398407,103.8277484,16,STEVENS DR,257911
869,1.327086109,103.7675274,16,SUNSET SQUARE,597313
870,1.30873315,103.8931273,16,SWANAGE RD,437215
871,1.34740782,103.8855248,16,TAI KENG AVE,535500
872,1.347143344,103.8839374,16,TAI KENG GDNS,535297
873,1.345847343,103.8844277,16,TAI KENG LANE,535267
874,1.33710128,103.8884714,16,TAI SENG ST,534138
875,1.323716209,103.6549588,16,TUAS AVE 3,639413
876,1.381544328,103.8321544,16,TUNG PO AVE,787158
877,1.310006539,103.8563936,16,VERDUN RD,207279
878,1.33886103,103.7818535,16,WAJEK WALK,588098
879,1.315616192,103.9050527,160,LANGSAT RD,426785
880,1.332851952,103.8314937,160,MOUNT PLEASANT RD,298351
881,1.312656067,103.8990334,160,ONAN RD,424561
